TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,TimeDifference
2023-11-09 13:55:50.526,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,755.09155,806.26373,811.9048,784.10254,759.92676,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.061000
2023-11-09 13:55:50.527,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,766.3736,801.02563,816.7399,794.9817,793.36993,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:55:50.527,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,771.6117,813.91943,812.71063,794.17584,923.5165,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
2023-11-09 13:55:50.528,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,763.5531,812.71063,813.5165,798.20514,838.49817,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:55:50.528,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,749.45056,804.2491,807.8755,806.26373,707.9487,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
2023-11-09 13:55:50.529,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,751.8681,807.0696,803.0403,809.4872,874.7619,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:55:50.529,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,774.0293,806.26373,804.65204,822.7839,1061.7216,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
2023-11-09 13:55:50.530,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,784.90845,803.8461,804.2491,812.3077,848.1685,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:55:50.530,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,788.5348,809.89014,805.8608,781.685,678.5348,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
2023-11-09 13:55:50.530,1.1127414,0.48942998,0.49300456,0.6455952,1.015767,0.47536498,-0.06675077,0.059430175,1.2291396,0.4206616,0.098393254,0.39835662,1.0311987,0.4762533,-0.031667598,0.7734131,0.80722123,0.08837218,0.018679753,0.78352773,793.7729,814.3223,802.6374,797.3993,713.5897,100.0,100.0,-0.01666259765625,0.0262451171875,1.00384521484375,4.299163818359375,-6.003875732421875,0.919647216796875,2042051.282051282,113870549.45054944,46959926.73992674,62.4788,1.0,1.0,1.0,1.0,1.0,20.0,,0 days 00:00:00
