TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,TimeDifference
2023-11-16 11:16:19.726,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,718.8278,793.7729,796.99634,726.08057,808.68134,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.042000
2023-11-16 11:16:19.726,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,715.6044,792.5641,798.20514,722.8571,1027.8755,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.727,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,720.0366,794.57874,792.96704,718.8278,969.0476,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.728,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,724.87177,794.17584,793.7729,719.2308,788.93774,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.728,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,720.4396,786.52014,798.20514,714.3956,803.8461,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.729,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,715.6044,780.4762,798.20514,719.6337,891.685,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.729,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,718.4249,784.90845,800.2198,728.9011,897.326,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.730,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,725.6777,792.96704,798.20514,720.84247,809.0842,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.730,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,743.4066,794.17584,790.54944,702.71063,720.0366,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.731,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,731.31866,793.36993,793.7729,716.0073,824.3956,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.731,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,716.8132,797.3993,798.60803,725.2747,958.97437,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.732,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,723.663,794.9817,794.57874,705.9341,821.1722,0.0,0.0,0.3609619140625,0.02337646484375,0.931640625,3.401947021484375,-6.3104248046875,0.186920166015625,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.754,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,710.3663,794.9817,793.36993,710.3663,731.7216,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.022000
2023-11-16 11:16:19.755,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,705.12823,802.6374,801.02563,734.94507,797.8022,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.755,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,710.3663,803.0403,806.26373,740.989,776.04395,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.756,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,700.696,793.36993,806.26373,700.293,694.2491,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.756,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,709.9634,790.54944,802.6374,688.20514,823.1868,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.756,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,728.49817,790.14655,797.8022,716.4103,935.6044,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.756,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,721.2454,788.5348,796.99634,717.2161,829.6337,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
2023-11-16 11:16:19.757,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,694.2491,783.69965,801.8315,707.5458,745.82416,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00.001000
2023-11-16 11:16:19.757,1.27782,0.22130865,0.41062972,1.2055066,0.88776493,0.15546437,0.43067843,0.59999955,1.3631306,0.028300654,0.31928045,0.98388594,0.79757565,-0.021661296,0.18988465,0.85484415,0.6701021,-0.11957961,-0.3177221,0.53210783,682.5641,788.93774,798.20514,702.3077,763.1502,0.0,0.0,0.36273193359375,0.0181884765625,0.92572021484375,3.050537109375,-6.5496826171875,0.35888671875,9910476.19047619,101784249.08424908,55610842.49084249,79.102425,1.0,2.0,1.0,1.0,2.0,55.0,,0 days 00:00:00
