TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,TimeDifference
2023-11-09 13:45:15.694,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,805.8608,829.2308,825.6044,799.81683,637.4359,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00.032000
2023-11-09 13:45:15.695,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,795.38464,838.49817,822.7839,788.93774,653.5531,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:45:15.696,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,786.52014,832.4542,814.3223,770.0,723.663,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:45:15.696,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,799.81683,833.663,822.7839,784.90845,753.47986,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00
2023-11-09 13:45:15.696,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,809.4872,838.0952,829.6337,805.8608,738.1685,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00
2023-11-09 13:45:15.697,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,804.2491,834.4689,823.1868,796.5934,746.63007,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00.001000
2023-11-09 13:45:15.697,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,792.5641,830.0366,813.1135,796.99634,835.2747,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00
2023-11-09 13:45:15.697,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,806.26373,827.619,804.2491,816.7399,1076.63,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00
2023-11-09 13:45:15.697,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,811.0989,839.304,817.9487,801.02563,965.42126,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00
2023-11-09 13:45:15.698,0.77828115,-0.45999447,-0.2932633,1.0917192,0.4452426,-0.17946932,-0.059582748,0.6095256,0.7126295,-0.17112498,-0.24011047,0.9491593,0.9539946,0.2288952,0.4419393,0.9361207,0.5094543,-0.37237933,0.32558092,0.46885726,794.9817,842.52747,833.2601,798.20514,722.0513,0.0,0.0,0.13458251953125,0.0205078125,0.9896240234375,3.566436767578125,-4.239349365234375,-2.729034423828125,1439267.3992673992,95897435.89743587,52054578.754578754,68.29012,1.0,2.0,1.0,1.0,2.0,20.0,,0 days 00:00:00.001000
